Title	Author	Date	Availability	Genre	Subgenre	Form	Regularisation	Nb of tokens (c.)	File	
Tamerlan ou la Mort de Bajazet. Tragédie	Jacques Pradon	1676	cc-by-nc-nd	theatre	tragedy	verse	no	14087	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/pradon_tamerlan.xml	
Les Rivaux amis. Tragi-comédie	Le Métel de Boisrobert, François	1639	cc-by-nc-nd	theatre	tragicomedy	verse	no	16234	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/boisrobert_rivauxamis.xml	
Le Baron d'Albikrac. Comédie	Thomas Corneille	1669	cc-by-nc-nd	theatre	comedy	verse	no	18514	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/corneillet_barondalbikrac.xml	
Le Fils désavoué. Tragi-comédie	Guyon Guérin de Bouscal	1641	cc-by-nc-nd	theatre	tragicomedy	verse	no	14948	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/guerindebouscal_filsdesavoue.xml	
Pausanias. Tragédie	Philippe Quinault	1669	cc-by-nc-nd	theatre	tragedy	verse	no	14104	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/quinault_pausanias.xml	
Manlius. Tragi-comédie	Mademoiselle Desjardins	1662	cc-by-nc-nd	theatre	tragicomedy	verse	no	13369	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/desjardins_manlius.xml	
L'Absent chez soy. Comédie	Antoine d'Ourville	1643	cc-by-nc-nd	theatre	comedy	verse	no	18084	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/ouville_absentchezsoi.xml	
Le Souper de Molière, ou La Soirée d'Auteuil. Fait historique en un acte, mêlé de vaudevilles.	Cadet de Gassicourt	1795	cc-by-nc-nd	theatre	other	verse	no	7274	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/cadetgassicourt_souperdemoliere.xml	
Marie Stuard, Reine d'Écosse. Tragédie	Edme Boursault	1691	cc-by-nc-nd	theatre	tragedy	verse	no	15700	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/boursault_mariestuard.xml	
La Mort de Brute et de Porcie, ou La vengeance de la mort de César. Tragédie	Guyon Guérin de Bouscal	1637	cc-by-nc-nd	theatre	tragedy	verse	no	15993	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/guerindebouscal_mortbrute.xml	
Dom Quichot de la Manche, seconde partie	Guyon Guérin de Bouscal	1640	cc-by-nc-nd	theatre	comedy	verse	no	16943	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/guerindebouscal_domquichot2.xml	
La Mort d'Annibal. Tragédie.	Thomas Corneille	1670	cc-by-nc-nd	theatre	tragedy	verse	no	17135	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/corneillet_mortannibal.xml	
Agamemnon. Tragédie	Claude Boyer	1680	cc-by-nc-nd	theatre	tragedy	verse	no	14021	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/boyer_agamemnon.xml	
La Mort d'Achille. Tragédie	Thomas Corneille	1676	cc-by-nc-nd	theatre	tragedy	verse	no	14501	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/corneillet_mortdachille.xml	
Le Gentilhomme de Beauce. Comédie	Antoine Jacob Montfleury	1670	cc-by-nc-nd	theatre	comedy	verse	no	15917	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/montfleury_gentilhommedebeauce.xml	
Bellerophon. Tragédie	Thomas Corneille	1679	cc-by-nc-nd	theatre	tragedy	verse	no	7410	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/corneillet_bellerophon.xml	
L'Ombre de Molière. Comédie	Guillaume de Marcoureau, sieur de Brécourt	1674	cc-by-nc-nd	theatre	comedy	prose	no	7112	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/brecourt_ombredemoliere.xml	
Dom Quixote de la Manche. Comédie	Guyon Guérin de Bouscal	1637	cc-by-nc-nd	theatre	comedy	verse	no	15121	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/guerindebouscal_domquichot1.xml	
La Mort de Démétrius. Tragédie.	Boyer, Claude	1661	cc-by-nc-nd	theatre	tragedy	verse	no	16473	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/boyer_mortdemetrius.xml	
Ulysse dans l'île de Circé ou Euryloche foudroyé	Boyer, Claude	1650	cc-by-nc-nd	theatre	tragedy	verse	no	18062	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/boyer_ulysse.xml	
L'Amour sentinelle ou Le Cadenas forcé. Comédie	Denis Clerselier de Nanteuil	1669	cc-by-nc-nd	theatre	comedy	verse	no	6354	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/nanteuil_amoursentinelle.xml	
La Coifeuse à la mode. Comédie	Antoine d'Ourville	1647	cc-by-nc-nd	theatre	comedy	verse	no	15914	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/ouville_coifeusealamode.xml	
La Dame suivante. Comédie	Antoine d'Ouville	1645	cc-by-nc-nd	theatre	comedy	verse	no	17768	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/ouville_damesuivante.xml	
Perside, ou la Suite d'Ibrahim Bassa. Tragédie.	Desfontaines	1644	cc-by-nc-nd	theatre	tragedy	verse	no	14961	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/desfontaines_perside.xml	
Le Dictateur romain. Tragédie.	André Mareschal	1646	cc-by-nc-nd	theatre	tragedy	verse	no	15291	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/mareschal_dictateurromain.xml	
Les Deux Frères gémeaux ou les menteurs qui ne mentent point. Comédie	Boursault, Edme	1665	cc-by-nc-nd	theatre	comedy	verse	no	15955	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/boursault_deuxfreresgemeaux.xml	
Laodice, reine de Cappadoce. Tragédie	Thomas Corneille	1668	cc-by-nc-nd	theatre	tragedy	verse	no	15397	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/corneillet_laodice.xml	
Oreste et Pilade. Tragédie	François-Joseph Chancel	1699	cc-by-nc-nd	theatre	tragedy	verse	no	13560	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/lagrangechancel_oresteetpilade.xml	
La Virginie. Tragédie.	Jean-Galbert de Campistron	1683	cc-by-nc-nd	theatre	tragedy	verse	no	12802	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/campistron_virginie.xml	
La Mort des enfans de Brute. Tragédie	Boyer, Claude	1648	cc-by-nc-nd	theatre	tragedy	verse	no	12002	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/boyer_mortenfantsbrute.xml	
Judith. Tragédie	Boyer, Claude	1695	cc-by-nc-nd	theatre	tragedy	verse	no	13618	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/boyer_judith.xml	
Les Fragmens de Molière. Comédie.	Charles Chevillet	1682	cc-by-nc-nd	theatre	comedy	prose	no	5205	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/champmesle_fragmentsdemoliere.xml	
L'Advocat duppé. Comédie	Urbain Chevreau	1637	cc-by-nc-nd	theatre	comedy	verse	no	16353	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/chevreau_avocatdupe.xml	
Les Noces de Vaugirard, ou Les Naifvetez champestres. Pastorale	L.C.D Discret	1638	cc-by-nc-nd	theatre	x	verse	no	18809	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/discret_nocesdevaugirard.xml	
L'Aveugle clair-voyant. Comédie	Le Grand, Marc-Antoine	1716	cc-by-nc-nd	theatre	comedy	verse	no	6521	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/legrand_aveugleclairvoyant.xml	
L'Amante ennemie	Sallebray	1642	cc-by-nc-nd	theatre	tragicomedy	verse	no	15661	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/sallebray_amante_ennemie.xml	
Les Dames vangées ou La Dupe de soy mesme. Comédie	Jean Donneau de Visé	1695	cc-by-nc-nd	theatre	comedy	prose	no	20322	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/donneaudevise_damesvengees.xml	
Le Feint astrologue. Comédie	Thomas Corneille	1651	cc-by-nc-nd	theatre	comedy	verse	no	18020	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/corneillet_feintastrologue.xml	
Le Thyeste. Tragédie	Monsieur de Monléon	1638	cc-by-nc-nd	theatre	tragedy	verse	no	15231	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/monleon_thyeste.xml	
Le Mary sans femme. Comédie	Antoine Jacob Montfleury	1705	cc-by-nc-nd	theatre	comedy	verse	no	14256	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/montfleury_marisansfemme.xml	
Les Illustres ennemis. Comédie	Thomas Corneille	1656	cc-by-nc-nd	theatre	comedy	verse	no	18559	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/corneillet_illustresennemis.xml	
Le Charme de la voix. Comédie	Thomas Corneille	1658	cc-by-nc-nd	theatre	comedy	verse	no	17642	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/corneillet_charmedelavoix.xml	
Cléomédon. Tragi-comédie.	Pierre du Ryer	1635	cc-by-nc-nd	theatre	tragicomedy	verse	no	18109	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/duryer_cleomedon.xml	
Agrippa ou le Faux Tiberinus	Philippe Quinault	1663	cc-by-nc-nd	theatre	tragicomedy	verse	no	16431	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/quinault_agrippa.xml	
Les Prétieuses Ridicules. Comédie représentée au Petit Bourbon, nouvellement mise en vers.	Antoine Baudeau de Somaize	1660	cc-by-nc-nd	theatre	comedy	verse	no	12526	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/somaize_precieusesridicules.xml	
Bérénice. Tragi-comédie en prose.	Pierre du Ryer	1645	cc-by-nc-nd	theatre	tragicomedy	prose	no	15114	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/duryer_berenice.xml	
Arlequin, Bellerophon. Parodie	Dominique Romagnesi	1728	cc-by-nc-nd	theatre	other	verse	no	3527	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/romagnesi_arlequinbellerophon.xml	
Germanicus. Tragédie	Edme Boursault	1694	cc-by-nc-nd	theatre	tragedy	verse	no	16953	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/boursault_germanicus.xml	
LA BELLE INVISIBLE ou la Constance esprouvée	Le Métel de Boisrobert, François	1656	cc-by-nc-nd	theatre	tragicomedy	verse	no	15577	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/Boisrobert_belle_invisible.xml	
Le Turne de Virgile. Tragédie.	La Brosse	1647	cc-by-nc-nd	theatre	tragedy	verse	no	13638	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/brosse_turnedevirgile.xml	
Camma, reine de Galatie. Tragédie	Thomas Corneille	1671	cc-by-nc-nd	theatre	tragedy	verse	no	18069	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/corneillet_camma.xml	
Le Desniaisé. Comédie	Gillet de la Tessonnerie	1647	cc-by-nc-nd	theatre	comedy	verse	no	17261	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/gillet_deniaise.xml	
Molière chez Ninon ou Le siècle des grands hommes. Pièce épisodique en prose et en cinq actes.	Olympe de Gouges	1783	cc-by-nc-nd	theatre	comedy	prose	no	38359	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/gouges_moliereninon.xml	
Le Soliman	Charles Vion d'Alibray	1637	cc-by-nc-nd	theatre	tragicomedy	verse	no	22410	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/dalibray_soliman.xml	
Lyncée, tragédie	ABEILLE, Gaspard	1681	cc-by-nc-nd	theatre	tragedy	verse	no	13296	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/abeille_lyncee.xml	
Le Martyre de sainte Catherine. Tragédie en prose	Jean Puget de la Serre	1643	cc-by-nc-nd	theatre	tragedy	prose	no	10806	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/pugetdelaserre_martyredesaintecatherine.xml	
Jodelet astrologue. Comédie	Antoine d'Ourville	1646	cc-by-nc-nd	theatre	comedy	verse	no	17245	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/ouville_jodeletastrologue.xml	
La Mort de Molière. Pièce en trois actes, en vers [Pièce historique, en quatre actes en vers, et à spectacle]	Michel de Cubières	1788	cc-by-nc-nd	theatre	other	verse	no	31610	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/cubieres_mortmoliere.xml	
Les Fausses Vérités. Comédie	Antoine d'Ourville	1643	cc-by-nc-nd	theatre	comedy	verse	no	16594	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/ouville_faussesverites.xml	
Céline ou Les Frères rivaux. Tragi-comédie	Charles Beys	1637	cc-by-nc-nd	theatre	tragicomedy	verse	no	12869	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/beys_celine.xml	
L'Aveugle clair-voyant. Comédie	Brosse	1650	cc-by-nc-nd	theatre	comedy	verse	no	14689	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/brosse_aveugleclairvoyant.xml	
Roxelane. Tragi-comédie	Desmares	1643	cc-by-nc-nd	theatre	tragicomedy	verse	no	13818	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/desmares_roxelane.xml	
La Porcie romaine. Tragédie	Boyer, Claude	1646	cc-by-nc-nd	theatre	tragedy	verse	no	13427	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/boyer_porcieromaine.xml	
La Lucresse romaine. Tragédie	Urbain Chevreau	1637	cc-by-nc-nd	theatre	tragedy	verse	no	15612	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/chevreau_lucrece.xml	
Méléagre. Tragédie	Alexandre Hardy	1624	cc-by-nc-nd	theatre	tragedy	verse	no	9456	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/hardy_meleagre.xml	
La Comtesse d'orgueil. Comédie	Thomas Corneille	1671	cc-by-nc-nd	theatre	comedy	verse	no	18659	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/corneillet_comtesseorgueil.xml	
Le Fils supposé. Comédie	Georges de Scudéry	1636	cc-by-nc-nd	theatre	comedy	verse	no	13007	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/scudery_filssuppose.xml	
Trois petites comédies	Edme Boursault	1667	cc-by-nc-nd	theatre	comedy	verse	no	18415	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/boursault_troiscomedies.xml	
Lisandre et Caliste. Tragi-comédie.	Pierre du Ryer	1632	cc-by-nc-nd	theatre	tragicomedy	verse	no	18130	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/duryer_lisandrecaliste.xml	
Les Amours de Jupiter et Sémélé. Tragédie.	Boyer, Claude	1666	cc-by-nc-nd	theatre	tragedy	verse	no	18619	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/boyer_amoursjupitersemele.xml	
Téléphonte. Tragi-comédie	Gabriel Gilbert	1642	cc-by-nc-nd	theatre	tragicomedy	verse	no	13278	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/gilbert_telephonte.xml	
Le Procès des Prétieuses en vers burlesques. Comédie.	Antoine Baudeau de Somaize	1660	cc-by-nc-nd	theatre	comedy	verse	no	9011	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/somaize_procesprecieuses.xml	
La Fille capitaine. Comédie	Montfleury	1672	cc-by-nc-nd	theatre	comedy	verse	no	16229	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/montfleury_fillecapitaine.xml	
Pirame et Thisbé. Tragédie	Jacques Pradon	1674	cc-by-nc-nd	theatre	tragedy	verse	no	15049	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/pradon_pirame.xml	
Orante. Tragi-comédie	Georges de Scudéry	1636	cc-by-nc-nd	theatre	tragicomedy	verse	no	13803	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/scudery_orante.xml	
Le Grand Tamerlan et Bajazet. Tragédie	Jean Magnon	1648	cc-by-nc-nd	theatre	tragedy	verse	no	13779	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/magnon_tamerlan.xml	
Bélisaire. Tragi-comédie	Nicolas Mary, sieur Desfontaines	1641	cc-by-nc-nd	theatre	tragicomedy	verse	no	15624	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/desfontaines_belisaire.xml	
La Belle Esclave. Tragi-comédie	Claude de L'Estoille	1643	cc-by-nc-nd	theatre	tragicomedy	verse	no	15582	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/estoile_belleesclave.xml	
Le Vassal généreux. Tragi-comédie	Georges de Scudéry	1636	cc-by-nc-nd	theatre	tragicomedy	verse	no	13270	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/scudery_vassalgenereux.xml	
La Fidelle Tromperie. Tragi-comédie	Gougenot	1633	cc-by-nc-nd	theatre	tragicomedy	verse	no	19080	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/gougenot_fideletromperie.xml	
L'Esprit folet. Comédie	Antoine d'Ouville	1642	cc-by-nc-nd	theatre	comedy	verse	no	18470	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/ouville_espritfolet.xml	
Lucrèce. tragédie	Pierre Du Ryer	1638	cc-by-nc-nd	theatre	tragedy	verse	no	12849	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/duryer_lucrece.xml	
La Mort d'Achille	Benserade, Isaac de	1636	cc-by-nc-nd	theatre	tragedy	verse	no	15898	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/benserade_mortachille.xml	
Théodat. Tragédie	Thomas Corneille	1673	cc-by-nc-nd	theatre	tragedy	verse	no	15545	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/corneillet_theodat.xml	
Porus, ou La Générosité d'Alexandre. Tragedie	Claude Boyer	1648	cc-by-nc-nd	theatre	tragedy	verse	no	13581	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/boyer_porus.xml	
Les Amours d'Ovide. Pastorale héroïque	Gabriel Gilbert	1663	cc-by-nc-nd	theatre	x	verse	no	14628	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/gilbert_amoursdovide.xml	
L'Inconnu?. Comédie mêlée d'ornements	Thomas Corneille	1675	cc-by-nc-nd	theatre	comedy	verse	no	19316	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/corneillet_inconnu.xml	
Psyché. Tragédie	Thomas Corneille	1673	cc-by-nc-nd	theatre	tragedy	verse	no	9328	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/corneillet_psyche.xml	
Livret de Pomone, pastorale en musique	Pierre Perrin Robert Cambert	1671	cc-by-nc-nd	theatre	x	verse	no	7612	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/dramacode/perrin_pomonelivret.xml	
La coutume réformée du païs et duché de Normandie	Henry Basnage	1678	cc-by-nc-nd	law	x	prose	no	1512427	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/Conde/Basnage_lighter.xml	
La coutume réformée du pays et duché de Normandie	Josias Bérault	1614	cc-by-nc-nd	law	x	prose	no	350265	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/Conde/Berault_lighter.xml	
La coutume réformée du pays et duché de Normandie	Pierre Biarnoy de Merville	1731	cc-by-nc-nd	law	x	prose	no	566462	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/Conde/Merville_lighter.xml	
Commentaire du droit civil tant public que privé observé en Normandie	Guillaume Terrien	1578	cc-by-nc-nd	law	x	prose	no	346989	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/Conde/Terrien_lighter.xml	
Coutume de Normandie	Pesnelle (avocat au Parlement)	1771	cc-by-nc-nd	law	x	prose	no	397702	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/Conde/Pesnelle_lighter.xml	
Contes	Marie-Catherine Baronne d'Aulnoy		cc-by	tale	x	prose	yes	180420	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/Scrapping/aulnoy_contes.xml	
Télémaque	Fénelon	1893	cc-by	novel	x	prose	yes	136442	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/Scrapping/Fenelon_Telemaque.xml	
Encyclopédie, t.7	Diderot et d'Alembert	1756	cc-by-nc-nd	dictionary	x	prose	no	1317156	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/Scrapping/encyclopedie_t7.xml	
Vie. Fondations faites par sainte Thérèse de plusieurs monastères	Thérèse d'Avila/Arnauld d'Andilly	1670	cc-by-nc-nd	theology	x	prose	no	87417	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/Scrapping/arnauld_vieTherese.xml	
Le Ravissement de Proserpine, de Catherine Des Roches	Des Roches, Catherine	1586	cc-0	epic	x	verse	no	11392	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/Scrapping/desRoches_ravissement.xml	
Le Diable boiteux	Le Sage	1876	cc-by	novel	x	prose	yes	102788	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/Scrapping/Sage_diable.xml	
Lettre ouverte aux protestants (Les Controverses)	Saint François de Sales	1596	cc-by-nc-nd	theology	x	prose	no	101220	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/Scrapping/sales_controverses.xml	
œuvres complètes	Jean-Jacques Rousseau	1780	cc-0	philosophy	x	prose	no	126686	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/Rousseau/rousseau_volume8.xml	
œuvres complètes	Jean-Jacques Rousseau	1780	cc-0	philosophy	x	prose	no	191370	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/Rousseau/rousseau_volume9.xml	
œuvres complètes	Jean-Jacques Rousseau	1780	cc-0	philosophy	x	prose	no	138056	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/Rousseau/rousseau_volume1.xml	
œuvres complètes	Jean-Jacques Rousseau	1780	cc-0	philosophy	x	prose	no	149734	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/Rousseau/rousseau_volume13.xml	
œuvres complètes	Jean-Jacques Rousseau	1780	cc-0	philosophy	x	prose	no	174862	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/Rousseau/rousseau_volume12.xml	
œuvres complètes	Jean-Jacques Rousseau	1780	cc-0	philosophy	x	prose	no	148982	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/Rousseau/rousseau_volume2.xml	
œuvres complètes	Jean-Jacques Rousseau	1780	cc-0	philosophy	x	prose	no	144064	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/Rousseau/rousseau_volume10.xml	
œuvres complètes	Jean-Jacques Rousseau	1780	cc-0	philosophy	x	prose	no	123628	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/Rousseau/rousseau_volume11.xml	
œuvres complètes	Jean-Jacques Rousseau	1780	cc-0	philosophy	x	prose	no	144113	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/Rousseau/rousseau_volume3.xml	
œuvres complètes	Jean-Jacques Rousseau	1780	cc-0	philosophy	x	prose	no	120318	file:/Users/portizsu/Code/github.com/e-ditiones/dAlemBERT/2_TEI/Rousseau/rousseau_volume7.xml	
